row,base,category,template,arg,alt,pos,family,eps_mul,eps_abs,base_key,unordered_pair_key,template_key,category_key,base_side,unordered_pair_side,template_side,category_side
6249,51,animals,t0,sheep,dog,102,D4,0.05,5.145881,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6250,51,animals,t0,sheep,dog,102,D4,0.2,20.583525,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6251,51,animals,t0,sheep,dog,102,D4,1,102.917625,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6252,51,animals,t0,sheep,dog,102,D4,-1,48.452225,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6253,51,animals,t0,sheep,cat,102,D4,0.01,1.029176,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6254,51,animals,t0,sheep,cat,102,D4,0.05,5.145881,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6255,51,animals,t0,sheep,cat,102,D4,0.2,20.583525,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6256,51,animals,t0,sheep,cat,102,D4,1,102.917625,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6257,51,animals,t0,sheep,cat,102,D4,-1,32.233868,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6258,51,animals,t0,sheep,horse,102,D4,0.01,1.029176,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6259,51,animals,t0,sheep,horse,102,D4,0.05,5.145881,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6260,51,animals,t0,sheep,horse,102,D4,0.2,20.583525,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6261,51,animals,t0,sheep,horse,102,D4,1,102.917625,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6262,51,animals,t0,sheep,horse,102,D4,-1,26.946083,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6263,51,animals,t0,sheep,mouse,102,D4,0.01,1.029176,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6264,51,animals,t0,sheep,mouse,102,D4,0.05,5.145881,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6265,51,animals,t0,sheep,mouse,102,D4,0.2,20.583525,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6266,51,animals,t0,sheep,mouse,102,D4,1,102.917625,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6267,51,animals,t0,sheep,mouse,102,D4,-1,29.770153,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6268,51,animals,t0,sheep,bear,102,D4,0.01,1.029176,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6269,51,animals,t0,sheep,bear,102,D4,0.05,5.145881,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6270,51,animals,t0,sheep,bear,102,D4,0.2,20.583525,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6271,51,animals,t0,sheep,bear,102,D4,1,102.917625,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6272,51,animals,t0,sheep,bear,102,D4,-1,22.918116,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6273,51,animals,t0,sheep,51_0,102,D1,0.01,1.029176,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6274,51,animals,t0,sheep,51_0,102,D1,0.05,5.145881,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6275,51,animals,t0,sheep,51_0,102,D1,0.2,20.583525,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6276,51,animals,t0,sheep,51_0,102,D1,1,102.917625,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6277,51,animals,t0,sheep,51_1,102,D1,0.01,1.029176,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6278,51,animals,t0,sheep,51_1,102,D1,0.05,5.145881,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6279,51,animals,t0,sheep,51_1,102,D1,0.2,20.583525,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6280,51,animals,t0,sheep,51_1,102,D1,1,102.917625,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6281,51,animals,t0,sheep,51_2,102,D1,0.01,1.029176,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6282,51,animals,t0,sheep,51_2,102,D1,0.05,5.145881,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6283,51,animals,t0,sheep,51_2,102,D1,0.2,20.583525,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6284,51,animals,t0,sheep,51_2,102,D1,1,102.917625,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6285,51,animals,t0,sheep,51_3,102,D1,0.01,1.029176,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6286,51,animals,t0,sheep,51_3,102,D1,0.05,5.145881,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6287,51,animals,t0,sheep,51_3,102,D1,0.2,20.583525,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6288,51,animals,t0,sheep,51_3,102,D1,1,102.917625,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6289,51,animals,t0,sheep,185883,102,D2,0.2,20.583525,51,animals/t0/185883+sheep,animals/t0,animals,hold,cal,hold,hold
6290,51,animals,t0,sheep,38278,102,D2,0.2,20.583525,51,animals/t0/38278+sheep,animals/t0,animals,hold,cal,hold,hold
6291,51,animals,t0,sheep,230764,102,D2,0.2,20.583525,51,animals/t0/230764+sheep,animals/t0,animals,hold,cal,hold,hold
6292,51,animals,t0,sheep,dog,104,D4,0.01,1.029176,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6293,51,animals,t0,sheep,dog,104,D4,0.05,5.145881,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6294,51,animals,t0,sheep,dog,104,D4,0.2,20.583525,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6295,51,animals,t0,sheep,dog,104,D4,1,102.917625,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6296,51,animals,t0,sheep,dog,104,D4,-1,40.858337,51,animals/t0/dog+sheep,animals/t0,animals,hold,hold,hold,hold
6297,51,animals,t0,sheep,cat,104,D4,0.01,1.029176,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6298,51,animals,t0,sheep,cat,104,D4,0.05,5.145881,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6299,51,animals,t0,sheep,cat,104,D4,0.2,20.583525,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6300,51,animals,t0,sheep,cat,104,D4,1,102.917625,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6301,51,animals,t0,sheep,cat,104,D4,-1,33.782154,51,animals/t0/cat+sheep,animals/t0,animals,hold,hold,hold,hold
6302,51,animals,t0,sheep,horse,104,D4,0.01,1.029176,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6303,51,animals,t0,sheep,horse,104,D4,0.05,5.145881,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6304,51,animals,t0,sheep,horse,104,D4,0.2,20.583525,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6305,51,animals,t0,sheep,horse,104,D4,1,102.917625,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6306,51,animals,t0,sheep,horse,104,D4,-1,29.365196,51,animals/t0/horse+sheep,animals/t0,animals,hold,cal,hold,hold
6307,51,animals,t0,sheep,mouse,104,D4,0.01,1.029176,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6308,51,animals,t0,sheep,mouse,104,D4,0.05,5.145881,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6309,51,animals,t0,sheep,mouse,104,D4,0.2,20.583525,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6310,51,animals,t0,sheep,mouse,104,D4,1,102.917625,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6311,51,animals,t0,sheep,mouse,104,D4,-1,41.480190,51,animals/t0/mouse+sheep,animals/t0,animals,hold,cal,hold,hold
6312,51,animals,t0,sheep,bear,104,D4,0.01,1.029176,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6313,51,animals,t0,sheep,bear,104,D4,0.05,5.145881,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6314,51,animals,t0,sheep,bear,104,D4,0.2,20.583525,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6315,51,animals,t0,sheep,bear,104,D4,1,102.917625,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6316,51,animals,t0,sheep,bear,104,D4,-1,39.136990,51,animals/t0/bear+sheep,animals/t0,animals,hold,cal,hold,hold
6317,51,animals,t0,sheep,51_0,104,D1,0.01,1.029176,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6318,51,animals,t0,sheep,51_0,104,D1,0.05,5.145881,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6319,51,animals,t0,sheep,51_0,104,D1,0.2,20.583525,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6320,51,animals,t0,sheep,51_0,104,D1,1,102.917625,51,animals/t0/51_0+sheep,animals/t0,animals,hold,hold,hold,hold
6321,51,animals,t0,sheep,51_1,104,D1,0.01,1.029176,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6322,51,animals,t0,sheep,51_1,104,D1,0.05,5.145881,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6323,51,animals,t0,sheep,51_1,104,D1,0.2,20.583525,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6324,51,animals,t0,sheep,51_1,104,D1,1,102.917625,51,animals/t0/51_1+sheep,animals/t0,animals,hold,hold,hold,hold
6325,51,animals,t0,sheep,51_2,104,D1,0.01,1.029176,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6326,51,animals,t0,sheep,51_2,104,D1,0.05,5.145881,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6327,51,animals,t0,sheep,51_2,104,D1,0.2,20.583525,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6328,51,animals,t0,sheep,51_2,104,D1,1,102.917625,51,animals/t0/51_2+sheep,animals/t0,animals,hold,hold,hold,hold
6329,51,animals,t0,sheep,51_3,104,D1,0.01,1.029176,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6330,51,animals,t0,sheep,51_3,104,D1,0.05,5.145881,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6331,51,animals,t0,sheep,51_3,104,D1,0.2,20.583525,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6332,51,animals,t0,sheep,51_3,104,D1,1,102.917625,51,animals/t0/51_3+sheep,animals/t0,animals,hold,hold,hold,hold
6333,51,animals,t0,sheep,210678,104,D2,0.2,20.583525,51,animals/t0/210678+sheep,animals/t0,animals,hold,hold,hold,hold
6334,51,animals,t0,sheep,190506,104,D2,0.2,20.583525,51,animals/t0/190506+sheep,animals/t0,animals,hold,hold,hold,hold
6335,51,animals,t0,sheep,30852,104,D2,0.2,20.583525,51,animals/t0/30852+sheep,animals/t0,animals,hold,cal,hold,hold
6336,52,animals,t0,mouse,dog,100,D4,0.01,1.029176,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6337,52,animals,t0,mouse,dog,100,D4,0.05,5.145881,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6338,52,animals,t0,mouse,dog,100,D4,0.2,20.583525,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6339,52,animals,t0,mouse,dog,100,D4,1,102.917625,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6340,52,animals,t0,mouse,dog,100,D4,-1,61.589634,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6341,52,animals,t0,mouse,cat,100,D4,0.01,1.029176,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6342,52,animals,t0,mouse,cat,100,D4,0.05,5.145881,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6343,52,animals,t0,mouse,cat,100,D4,0.2,20.583525,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6344,52,animals,t0,mouse,cat,100,D4,1,102.917625,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6345,52,animals,t0,mouse,cat,100,D4,-1,49.094460,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6346,52,animals,t0,mouse,horse,100,D4,0.01,1.029176,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6347,52,animals,t0,mouse,horse,100,D4,0.05,5.145881,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6348,52,animals,t0,mouse,horse,100,D4,0.2,20.583525,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6349,52,animals,t0,mouse,horse,100,D4,1,102.917625,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6350,52,animals,t0,mouse,horse,100,D4,-1,62.279579,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6351,52,animals,t0,mouse,sheep,100,D4,0.01,1.029176,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6352,52,animals,t0,mouse,sheep,100,D4,0.05,5.145881,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6353,52,animals,t0,mouse,sheep,100,D4,0.2,20.583525,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6354,52,animals,t0,mouse,sheep,100,D4,1,102.917625,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6355,52,animals,t0,mouse,sheep,100,D4,-1,64.909485,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6356,52,animals,t0,mouse,bear,100,D4,0.01,1.029176,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6357,52,animals,t0,mouse,bear,100,D4,0.05,5.145881,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6358,52,animals,t0,mouse,bear,100,D4,0.2,20.583525,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6359,52,animals,t0,mouse,bear,100,D4,1,102.917625,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6360,52,animals,t0,mouse,bear,100,D4,-1,47.833302,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6361,52,animals,t0,mouse,52_0,100,D1,0.01,1.029176,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6362,52,animals,t0,mouse,52_0,100,D1,0.05,5.145881,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6363,52,animals,t0,mouse,52_0,100,D1,0.2,20.583525,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6364,52,animals,t0,mouse,52_0,100,D1,1,102.917625,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6365,52,animals,t0,mouse,52_1,100,D1,0.01,1.029176,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6366,52,animals,t0,mouse,52_1,100,D1,0.05,5.145881,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6367,52,animals,t0,mouse,52_1,100,D1,0.2,20.583525,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6368,52,animals,t0,mouse,52_1,100,D1,1,102.917625,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6369,52,animals,t0,mouse,52_2,100,D1,0.01,1.029176,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6370,52,animals,t0,mouse,52_2,100,D1,0.05,5.145881,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6371,52,animals,t0,mouse,52_2,100,D1,0.2,20.583525,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6372,52,animals,t0,mouse,52_2,100,D1,1,102.917625,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6373,52,animals,t0,mouse,52_3,100,D1,0.01,1.029176,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6374,52,animals,t0,mouse,52_3,100,D1,0.05,5.145881,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6375,52,animals,t0,mouse,52_3,100,D1,0.2,20.583525,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6376,52,animals,t0,mouse,52_3,100,D1,1,102.917625,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6377,52,animals,t0,mouse,169448,100,D2,0.2,20.583525,52,animals/t0/169448+mouse,animals/t0,animals,cal,hold,hold,hold
6378,52,animals,t0,mouse,1257,100,D2,0.2,20.583525,52,animals/t0/1257+mouse,animals/t0,animals,cal,hold,hold,hold
6379,52,animals,t0,mouse,58767,100,D2,0.2,20.583525,52,animals/t0/58767+mouse,animals/t0,animals,cal,cal,hold,hold
6380,52,animals,t0,mouse,dog,102,D4,0.01,1.029176,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6381,52,animals,t0,mouse,dog,102,D4,0.05,5.145881,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6382,52,animals,t0,mouse,dog,102,D4,0.2,20.583525,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6383,52,animals,t0,mouse,dog,102,D4,1,102.917625,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6384,52,animals,t0,mouse,dog,102,D4,-1,44.894310,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6385,52,animals,t0,mouse,cat,102,D4,0.01,1.029176,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6386,52,animals,t0,mouse,cat,102,D4,0.05,5.145881,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6387,52,animals,t0,mouse,cat,102,D4,0.2,20.583525,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6388,52,animals,t0,mouse,cat,102,D4,1,102.917625,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6389,52,animals,t0,mouse,cat,102,D4,-1,26.733055,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6390,52,animals,t0,mouse,horse,102,D4,0.01,1.029176,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6391,52,animals,t0,mouse,horse,102,D4,0.05,5.145881,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6392,52,animals,t0,mouse,horse,102,D4,0.2,20.583525,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6393,52,animals,t0,mouse,horse,102,D4,1,102.917625,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6394,52,animals,t0,mouse,horse,102,D4,-1,35.034195,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6395,52,animals,t0,mouse,sheep,102,D4,0.01,1.029176,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6396,52,animals,t0,mouse,sheep,102,D4,0.05,5.145881,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6397,52,animals,t0,mouse,sheep,102,D4,0.2,20.583525,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6398,52,animals,t0,mouse,sheep,102,D4,1,102.917625,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6399,52,animals,t0,mouse,sheep,102,D4,-1,29.770153,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6400,52,animals,t0,mouse,bear,102,D4,0.01,1.029176,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6401,52,animals,t0,mouse,bear,102,D4,0.05,5.145881,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6402,52,animals,t0,mouse,bear,102,D4,0.2,20.583525,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6403,52,animals,t0,mouse,bear,102,D4,1,102.917625,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6404,52,animals,t0,mouse,bear,102,D4,-1,28.415878,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6405,52,animals,t0,mouse,52_0,102,D1,0.01,1.029176,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6406,52,animals,t0,mouse,52_0,102,D1,0.05,5.145881,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6407,52,animals,t0,mouse,52_0,102,D1,0.2,20.583525,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6408,52,animals,t0,mouse,52_0,102,D1,1,102.917625,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6409,52,animals,t0,mouse,52_1,102,D1,0.01,1.029176,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6410,52,animals,t0,mouse,52_1,102,D1,0.05,5.145881,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6411,52,animals,t0,mouse,52_1,102,D1,0.2,20.583525,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6412,52,animals,t0,mouse,52_1,102,D1,1,102.917625,52,animals/t0/52_1+mouse,animals/t0,animals,cal,hold,hold,hold
6413,52,animals,t0,mouse,52_2,102,D1,0.01,1.029176,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6414,52,animals,t0,mouse,52_2,102,D1,0.05,5.145881,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6415,52,animals,t0,mouse,52_2,102,D1,0.2,20.583525,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6416,52,animals,t0,mouse,52_2,102,D1,1,102.917625,52,animals/t0/52_2+mouse,animals/t0,animals,cal,cal,hold,hold
6417,52,animals,t0,mouse,52_3,102,D1,0.01,1.029176,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6418,52,animals,t0,mouse,52_3,102,D1,0.05,5.145881,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6419,52,animals,t0,mouse,52_3,102,D1,0.2,20.583525,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6420,52,animals,t0,mouse,52_3,102,D1,1,102.917625,52,animals/t0/52_3+mouse,animals/t0,animals,cal,hold,hold,hold
6421,52,animals,t0,mouse,88508,102,D2,0.2,20.583525,52,animals/t0/88508+mouse,animals/t0,animals,cal,hold,hold,hold
6422,52,animals,t0,mouse,93568,102,D2,0.2,20.583525,52,animals/t0/93568+mouse,animals/t0,animals,cal,hold,hold,hold
6423,52,animals,t0,mouse,67751,102,D2,0.2,20.583525,52,animals/t0/67751+mouse,animals/t0,animals,cal,cal,hold,hold
6424,52,animals,t0,mouse,dog,104,D4,0.01,1.029176,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6425,52,animals,t0,mouse,dog,104,D4,0.05,5.145881,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6426,52,animals,t0,mouse,dog,104,D4,0.2,20.583525,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6427,52,animals,t0,mouse,dog,104,D4,1,102.917625,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6428,52,animals,t0,mouse,dog,104,D4,-1,48.256729,52,animals/t0/dog+mouse,animals/t0,animals,cal,hold,hold,hold
6429,52,animals,t0,mouse,cat,104,D4,0.01,1.029176,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6430,52,animals,t0,mouse,cat,104,D4,0.05,5.145881,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6431,52,animals,t0,mouse,cat,104,D4,0.2,20.583525,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6432,52,animals,t0,mouse,cat,104,D4,1,102.917625,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6433,52,animals,t0,mouse,cat,104,D4,-1,39.688545,52,animals/t0/cat+mouse,animals/t0,animals,cal,hold,hold,hold
6434,52,animals,t0,mouse,horse,104,D4,0.01,1.029176,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6435,52,animals,t0,mouse,horse,104,D4,0.05,5.145881,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6436,52,animals,t0,mouse,horse,104,D4,0.2,20.583525,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6437,52,animals,t0,mouse,horse,104,D4,1,102.917625,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6438,52,animals,t0,mouse,horse,104,D4,-1,43.747715,52,animals/t0/horse+mouse,animals/t0,animals,cal,cal,hold,hold
6439,52,animals,t0,mouse,sheep,104,D4,0.01,1.029176,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6440,52,animals,t0,mouse,sheep,104,D4,0.05,5.145881,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6441,52,animals,t0,mouse,sheep,104,D4,0.2,20.583525,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6442,52,animals,t0,mouse,sheep,104,D4,1,102.917625,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6443,52,animals,t0,mouse,sheep,104,D4,-1,41.480190,52,animals/t0/mouse+sheep,animals/t0,animals,cal,cal,hold,hold
6444,52,animals,t0,mouse,bear,104,D4,0.01,1.029176,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6445,52,animals,t0,mouse,bear,104,D4,0.05,5.145881,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6446,52,animals,t0,mouse,bear,104,D4,0.2,20.583525,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6447,52,animals,t0,mouse,bear,104,D4,1,102.917625,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6448,52,animals,t0,mouse,bear,104,D4,-1,43.269478,52,animals/t0/bear+mouse,animals/t0,animals,cal,cal,hold,hold
6449,52,animals,t0,mouse,52_0,104,D1,0.01,1.029176,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6450,52,animals,t0,mouse,52_0,104,D1,0.05,5.145881,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
6451,52,animals,t0,mouse,52_0,104,D1,0.2,20.583525,52,animals/t0/52_0+mouse,animals/t0,animals,cal,cal,hold,hold
