row,base,category,template,arg,alt,pos,family,eps_mul,eps_abs,base_key,unordered_pair_key,template_key,category_key,base_side,unordered_pair_side,template_side,category_side
8263,66,animals,t3,dog,66_2,101,D1,0.2,12.135437,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8264,66,animals,t3,dog,66_2,101,D1,1,60.677185,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8265,66,animals,t3,dog,66_3,101,D1,0.01,0.606772,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8266,66,animals,t3,dog,66_3,101,D1,0.05,3.033859,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8267,66,animals,t3,dog,66_3,101,D1,0.2,12.135437,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8268,66,animals,t3,dog,66_3,101,D1,1,60.677185,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8269,66,animals,t3,dog,104724,101,D2,0.2,12.135437,66,animals/t3/104724+dog,animals/t3,animals,cal,cal,hold,hold
8270,66,animals,t3,dog,102241,101,D2,0.2,12.135437,66,animals/t3/102241+dog,animals/t3,animals,cal,cal,hold,hold
8271,66,animals,t3,dog,89957,101,D2,0.2,12.135437,66,animals/t3/89957+dog,animals/t3,animals,cal,hold,hold,hold
8272,66,animals,t3,dog,cat,103,D4,0.01,0.606772,66,animals/t3/cat+dog,animals/t3,animals,cal,hold,hold,hold
8273,66,animals,t3,dog,cat,103,D4,0.05,3.033859,66,animals/t3/cat+dog,animals/t3,animals,cal,hold,hold,hold
8274,66,animals,t3,dog,cat,103,D4,0.2,12.135437,66,animals/t3/cat+dog,animals/t3,animals,cal,hold,hold,hold
8275,66,animals,t3,dog,cat,103,D4,1,60.677185,66,animals/t3/cat+dog,animals/t3,animals,cal,hold,hold,hold
8276,66,animals,t3,dog,cat,103,D4,-1,5.675364,66,animals/t3/cat+dog,animals/t3,animals,cal,hold,hold,hold
8277,66,animals,t3,dog,horse,103,D4,0.01,0.606772,66,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8278,66,animals,t3,dog,horse,103,D4,0.05,3.033859,66,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8279,66,animals,t3,dog,horse,103,D4,0.2,12.135437,66,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8280,66,animals,t3,dog,horse,103,D4,1,60.677185,66,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8281,66,animals,t3,dog,horse,103,D4,-1,8.183618,66,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8282,66,animals,t3,dog,sheep,103,D4,0.01,0.606772,66,animals/t3/dog+sheep,animals/t3,animals,cal,cal,hold,hold
8283,66,animals,t3,dog,sheep,103,D4,0.05,3.033859,66,animals/t3/dog+sheep,animals/t3,animals,cal,cal,hold,hold
8284,66,animals,t3,dog,sheep,103,D4,0.2,12.135437,66,animals/t3/dog+sheep,animals/t3,animals,cal,cal,hold,hold
8285,66,animals,t3,dog,sheep,103,D4,1,60.677185,66,animals/t3/dog+sheep,animals/t3,animals,cal,cal,hold,hold
8286,66,animals,t3,dog,sheep,103,D4,-1,9.404890,66,animals/t3/dog+sheep,animals/t3,animals,cal,cal,hold,hold
8287,66,animals,t3,dog,mouse,103,D4,0.01,0.606772,66,animals/t3/dog+mouse,animals/t3,animals,cal,cal,hold,hold
8288,66,animals,t3,dog,mouse,103,D4,0.05,3.033859,66,animals/t3/dog+mouse,animals/t3,animals,cal,cal,hold,hold
8289,66,animals,t3,dog,mouse,103,D4,0.2,12.135437,66,animals/t3/dog+mouse,animals/t3,animals,cal,cal,hold,hold
8290,66,animals,t3,dog,mouse,103,D4,1,60.677185,66,animals/t3/dog+mouse,animals/t3,animals,cal,cal,hold,hold
8291,66,animals,t3,dog,mouse,103,D4,-1,12.076207,66,animals/t3/dog+mouse,animals/t3,animals,cal,cal,hold,hold
8292,66,animals,t3,dog,bear,103,D4,0.01,0.606772,66,animals/t3/bear+dog,animals/t3,animals,cal,cal,hold,hold
8293,66,animals,t3,dog,bear,103,D4,0.05,3.033859,66,animals/t3/bear+dog,animals/t3,animals,cal,cal,hold,hold
8294,66,animals,t3,dog,bear,103,D4,0.2,12.135437,66,animals/t3/bear+dog,animals/t3,animals,cal,cal,hold,hold
8295,66,animals,t3,dog,bear,103,D4,1,60.677185,66,animals/t3/bear+dog,animals/t3,animals,cal,cal,hold,hold
8296,66,animals,t3,dog,bear,103,D4,-1,10.042797,66,animals/t3/bear+dog,animals/t3,animals,cal,cal,hold,hold
8297,66,animals,t3,dog,66_0,103,D1,0.01,0.606772,66,animals/t3/66_0+dog,animals/t3,animals,cal,cal,hold,hold
8298,66,animals,t3,dog,66_0,103,D1,0.05,3.033859,66,animals/t3/66_0+dog,animals/t3,animals,cal,cal,hold,hold
8299,66,animals,t3,dog,66_0,103,D1,0.2,12.135437,66,animals/t3/66_0+dog,animals/t3,animals,cal,cal,hold,hold
8300,66,animals,t3,dog,66_0,103,D1,1,60.677185,66,animals/t3/66_0+dog,animals/t3,animals,cal,cal,hold,hold
8301,66,animals,t3,dog,66_1,103,D1,0.01,0.606772,66,animals/t3/66_1+dog,animals/t3,animals,cal,hold,hold,hold
8302,66,animals,t3,dog,66_1,103,D1,0.05,3.033859,66,animals/t3/66_1+dog,animals/t3,animals,cal,hold,hold,hold
8303,66,animals,t3,dog,66_1,103,D1,0.2,12.135437,66,animals/t3/66_1+dog,animals/t3,animals,cal,hold,hold,hold
8304,66,animals,t3,dog,66_1,103,D1,1,60.677185,66,animals/t3/66_1+dog,animals/t3,animals,cal,hold,hold,hold
8305,66,animals,t3,dog,66_2,103,D1,0.01,0.606772,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8306,66,animals,t3,dog,66_2,103,D1,0.05,3.033859,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8307,66,animals,t3,dog,66_2,103,D1,0.2,12.135437,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8308,66,animals,t3,dog,66_2,103,D1,1,60.677185,66,animals/t3/66_2+dog,animals/t3,animals,cal,hold,hold,hold
8309,66,animals,t3,dog,66_3,103,D1,0.01,0.606772,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8310,66,animals,t3,dog,66_3,103,D1,0.05,3.033859,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8311,66,animals,t3,dog,66_3,103,D1,0.2,12.135437,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8312,66,animals,t3,dog,66_3,103,D1,1,60.677185,66,animals/t3/66_3+dog,animals/t3,animals,cal,cal,hold,hold
8313,66,animals,t3,dog,212665,103,D2,0.2,12.135437,66,animals/t3/212665+dog,animals/t3,animals,cal,cal,hold,hold
8314,66,animals,t3,dog,129943,103,D2,0.2,12.135437,66,animals/t3/129943+dog,animals/t3,animals,cal,hold,hold,hold
8315,66,animals,t3,dog,234907,103,D2,0.2,12.135437,66,animals/t3/234907+dog,animals/t3,animals,cal,cal,hold,hold
8316,67,animals,t3,cat,dog,100,D4,0.01,0.606772,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8317,67,animals,t3,cat,dog,100,D4,0.05,3.033859,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8318,67,animals,t3,cat,dog,100,D4,0.2,12.135437,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8319,67,animals,t3,cat,dog,100,D4,1,60.677185,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8320,67,animals,t3,cat,dog,100,D4,-1,17.127876,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8321,67,animals,t3,cat,horse,100,D4,0.01,0.606772,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8322,67,animals,t3,cat,horse,100,D4,0.05,3.033859,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8323,67,animals,t3,cat,horse,100,D4,0.2,12.135437,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8324,67,animals,t3,cat,horse,100,D4,1,60.677185,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8325,67,animals,t3,cat,horse,100,D4,-1,22.594624,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8326,67,animals,t3,cat,sheep,100,D4,0.01,0.606772,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8327,67,animals,t3,cat,sheep,100,D4,0.05,3.033859,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8328,67,animals,t3,cat,sheep,100,D4,0.2,12.135437,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8329,67,animals,t3,cat,sheep,100,D4,1,60.677185,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8330,67,animals,t3,cat,sheep,100,D4,-1,27.914307,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8331,67,animals,t3,cat,mouse,100,D4,0.01,0.606772,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8332,67,animals,t3,cat,mouse,100,D4,0.05,3.033859,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8333,67,animals,t3,cat,mouse,100,D4,0.2,12.135437,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8334,67,animals,t3,cat,mouse,100,D4,1,60.677185,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8335,67,animals,t3,cat,mouse,100,D4,-1,28.246317,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8336,67,animals,t3,cat,bear,100,D4,0.01,0.606772,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8337,67,animals,t3,cat,bear,100,D4,0.05,3.033859,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8338,67,animals,t3,cat,bear,100,D4,0.2,12.135437,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8339,67,animals,t3,cat,bear,100,D4,1,60.677185,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8340,67,animals,t3,cat,bear,100,D4,-1,25.768093,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8341,67,animals,t3,cat,67_0,100,D1,0.01,0.606772,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8342,67,animals,t3,cat,67_0,100,D1,0.05,3.033859,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8343,67,animals,t3,cat,67_0,100,D1,0.2,12.135437,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8344,67,animals,t3,cat,67_0,100,D1,1,60.677185,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8345,67,animals,t3,cat,67_1,100,D1,0.01,0.606772,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8346,67,animals,t3,cat,67_1,100,D1,0.05,3.033859,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8347,67,animals,t3,cat,67_1,100,D1,0.2,12.135437,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8348,67,animals,t3,cat,67_1,100,D1,1,60.677185,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8349,67,animals,t3,cat,67_2,100,D1,0.01,0.606772,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8350,67,animals,t3,cat,67_2,100,D1,0.05,3.033859,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8351,67,animals,t3,cat,67_2,100,D1,0.2,12.135437,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8352,67,animals,t3,cat,67_2,100,D1,1,60.677185,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8353,67,animals,t3,cat,67_3,100,D1,0.01,0.606772,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8354,67,animals,t3,cat,67_3,100,D1,0.05,3.033859,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8355,67,animals,t3,cat,67_3,100,D1,0.2,12.135437,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8356,67,animals,t3,cat,67_3,100,D1,1,60.677185,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8357,67,animals,t3,cat,217117,100,D2,0.2,12.135437,67,animals/t3/217117+cat,animals/t3,animals,hold,hold,hold,hold
8358,67,animals,t3,cat,194977,100,D2,0.2,12.135437,67,animals/t3/194977+cat,animals/t3,animals,hold,hold,hold,hold
8359,67,animals,t3,cat,147827,100,D2,0.2,12.135437,67,animals/t3/147827+cat,animals/t3,animals,hold,hold,hold,hold
8360,67,animals,t3,cat,dog,101,D4,0.01,0.606772,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8361,67,animals,t3,cat,dog,101,D4,0.05,3.033859,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8362,67,animals,t3,cat,dog,101,D4,0.2,12.135437,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8363,67,animals,t3,cat,dog,101,D4,1,60.677185,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8364,67,animals,t3,cat,dog,101,D4,-1,5.121166,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8365,67,animals,t3,cat,horse,101,D4,0.01,0.606772,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8366,67,animals,t3,cat,horse,101,D4,0.05,3.033859,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8367,67,animals,t3,cat,horse,101,D4,0.2,12.135437,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8368,67,animals,t3,cat,horse,101,D4,1,60.677185,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8369,67,animals,t3,cat,horse,101,D4,-1,7.691067,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8370,67,animals,t3,cat,sheep,101,D4,0.01,0.606772,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8371,67,animals,t3,cat,sheep,101,D4,0.05,3.033859,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8372,67,animals,t3,cat,sheep,101,D4,0.2,12.135437,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8373,67,animals,t3,cat,sheep,101,D4,1,60.677185,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8374,67,animals,t3,cat,sheep,101,D4,-1,8.482282,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8375,67,animals,t3,cat,mouse,101,D4,0.01,0.606772,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8376,67,animals,t3,cat,mouse,101,D4,0.05,3.033859,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8377,67,animals,t3,cat,mouse,101,D4,0.2,12.135437,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8378,67,animals,t3,cat,mouse,101,D4,1,60.677185,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8379,67,animals,t3,cat,mouse,101,D4,-1,13.272056,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8380,67,animals,t3,cat,bear,101,D4,0.01,0.606772,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8381,67,animals,t3,cat,bear,101,D4,0.05,3.033859,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8382,67,animals,t3,cat,bear,101,D4,0.2,12.135437,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8383,67,animals,t3,cat,bear,101,D4,1,60.677185,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8384,67,animals,t3,cat,bear,101,D4,-1,7.584335,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8385,67,animals,t3,cat,67_0,101,D1,0.01,0.606772,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8386,67,animals,t3,cat,67_0,101,D1,0.05,3.033859,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8387,67,animals,t3,cat,67_0,101,D1,0.2,12.135437,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8388,67,animals,t3,cat,67_0,101,D1,1,60.677185,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8389,67,animals,t3,cat,67_1,101,D1,0.01,0.606772,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8390,67,animals,t3,cat,67_1,101,D1,0.05,3.033859,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8391,67,animals,t3,cat,67_1,101,D1,0.2,12.135437,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8392,67,animals,t3,cat,67_1,101,D1,1,60.677185,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8393,67,animals,t3,cat,67_2,101,D1,0.01,0.606772,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8394,67,animals,t3,cat,67_2,101,D1,0.05,3.033859,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8395,67,animals,t3,cat,67_2,101,D1,0.2,12.135437,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8396,67,animals,t3,cat,67_2,101,D1,1,60.677185,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8397,67,animals,t3,cat,67_3,101,D1,0.01,0.606772,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8398,67,animals,t3,cat,67_3,101,D1,0.05,3.033859,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8399,67,animals,t3,cat,67_3,101,D1,0.2,12.135437,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8400,67,animals,t3,cat,67_3,101,D1,1,60.677185,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8401,67,animals,t3,cat,64309,101,D2,0.2,12.135437,67,animals/t3/64309+cat,animals/t3,animals,hold,cal,hold,hold
8402,67,animals,t3,cat,83575,101,D2,0.2,12.135437,67,animals/t3/83575+cat,animals/t3,animals,hold,hold,hold,hold
8403,67,animals,t3,cat,203187,101,D2,0.2,12.135437,67,animals/t3/203187+cat,animals/t3,animals,hold,cal,hold,hold
8404,67,animals,t3,cat,dog,103,D4,0.01,0.606772,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8405,67,animals,t3,cat,dog,103,D4,0.05,3.033859,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8406,67,animals,t3,cat,dog,103,D4,0.2,12.135437,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8407,67,animals,t3,cat,dog,103,D4,1,60.677185,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8408,67,animals,t3,cat,dog,103,D4,-1,5.675364,67,animals/t3/cat+dog,animals/t3,animals,hold,hold,hold,hold
8409,67,animals,t3,cat,horse,103,D4,0.01,0.606772,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8410,67,animals,t3,cat,horse,103,D4,0.05,3.033859,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8411,67,animals,t3,cat,horse,103,D4,0.2,12.135437,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8412,67,animals,t3,cat,horse,103,D4,1,60.677185,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8413,67,animals,t3,cat,horse,103,D4,-1,8.729108,67,animals/t3/cat+horse,animals/t3,animals,hold,cal,hold,hold
8414,67,animals,t3,cat,sheep,103,D4,0.01,0.606772,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8415,67,animals,t3,cat,sheep,103,D4,0.05,3.033859,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8416,67,animals,t3,cat,sheep,103,D4,0.2,12.135437,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8417,67,animals,t3,cat,sheep,103,D4,1,60.677185,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8418,67,animals,t3,cat,sheep,103,D4,-1,9.113921,67,animals/t3/cat+sheep,animals/t3,animals,hold,cal,hold,hold
8419,67,animals,t3,cat,mouse,103,D4,0.01,0.606772,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8420,67,animals,t3,cat,mouse,103,D4,0.05,3.033859,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8421,67,animals,t3,cat,mouse,103,D4,0.2,12.135437,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8422,67,animals,t3,cat,mouse,103,D4,1,60.677185,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8423,67,animals,t3,cat,mouse,103,D4,-1,10.910709,67,animals/t3/cat+mouse,animals/t3,animals,hold,hold,hold,hold
8424,67,animals,t3,cat,bear,103,D4,0.01,0.606772,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8425,67,animals,t3,cat,bear,103,D4,0.05,3.033859,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8426,67,animals,t3,cat,bear,103,D4,0.2,12.135437,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8427,67,animals,t3,cat,bear,103,D4,1,60.677185,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8428,67,animals,t3,cat,bear,103,D4,-1,8.661694,67,animals/t3/bear+cat,animals/t3,animals,hold,hold,hold,hold
8429,67,animals,t3,cat,67_0,103,D1,0.01,0.606772,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8430,67,animals,t3,cat,67_0,103,D1,0.05,3.033859,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8431,67,animals,t3,cat,67_0,103,D1,0.2,12.135437,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8432,67,animals,t3,cat,67_0,103,D1,1,60.677185,67,animals/t3/67_0+cat,animals/t3,animals,hold,cal,hold,hold
8433,67,animals,t3,cat,67_1,103,D1,0.01,0.606772,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8434,67,animals,t3,cat,67_1,103,D1,0.05,3.033859,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8435,67,animals,t3,cat,67_1,103,D1,0.2,12.135437,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8436,67,animals,t3,cat,67_1,103,D1,1,60.677185,67,animals/t3/67_1+cat,animals/t3,animals,hold,cal,hold,hold
8437,67,animals,t3,cat,67_2,103,D1,0.01,0.606772,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8438,67,animals,t3,cat,67_2,103,D1,0.05,3.033859,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8439,67,animals,t3,cat,67_2,103,D1,0.2,12.135437,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8440,67,animals,t3,cat,67_2,103,D1,1,60.677185,67,animals/t3/67_2+cat,animals/t3,animals,hold,cal,hold,hold
8441,67,animals,t3,cat,67_3,103,D1,0.01,0.606772,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8442,67,animals,t3,cat,67_3,103,D1,0.05,3.033859,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8443,67,animals,t3,cat,67_3,103,D1,0.2,12.135437,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8444,67,animals,t3,cat,67_3,103,D1,1,60.677185,67,animals/t3/67_3+cat,animals/t3,animals,hold,hold,hold,hold
8445,67,animals,t3,cat,53590,103,D2,0.2,12.135437,67,animals/t3/53590+cat,animals/t3,animals,hold,hold,hold,hold
8446,67,animals,t3,cat,233462,103,D2,0.2,12.135437,67,animals/t3/233462+cat,animals/t3,animals,hold,hold,hold,hold
8447,67,animals,t3,cat,202247,103,D2,0.2,12.135437,67,animals/t3/202247+cat,animals/t3,animals,hold,cal,hold,hold
8448,68,animals,t3,horse,dog,100,D4,0.01,0.606772,68,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8449,68,animals,t3,horse,dog,100,D4,0.05,3.033859,68,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8450,68,animals,t3,horse,dog,100,D4,0.2,12.135437,68,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8451,68,animals,t3,horse,dog,100,D4,1,60.677185,68,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8452,68,animals,t3,horse,dog,100,D4,-1,20.235487,68,animals/t3/dog+horse,animals/t3,animals,cal,cal,hold,hold
8453,68,animals,t3,horse,cat,100,D4,0.01,0.606772,68,animals/t3/cat+horse,animals/t3,animals,cal,cal,hold,hold
8454,68,animals,t3,horse,cat,100,D4,0.05,3.033859,68,animals/t3/cat+horse,animals/t3,animals,cal,cal,hold,hold
8455,68,animals,t3,horse,cat,100,D4,0.2,12.135437,68,animals/t3/cat+horse,animals/t3,animals,cal,cal,hold,hold
8456,68,animals,t3,horse,cat,100,D4,1,60.677185,68,animals/t3/cat+horse,animals/t3,animals,cal,cal,hold,hold
8457,68,animals,t3,horse,cat,100,D4,-1,22.594624,68,animals/t3/cat+horse,animals/t3,animals,cal,cal,hold,hold
8458,68,animals,t3,horse,sheep,100,D4,0.01,0.606772,68,animals/t3/horse+sheep,animals/t3,animals,cal,hold,hold,hold
8459,68,animals,t3,horse,sheep,100,D4,0.05,3.033859,68,animals/t3/horse+sheep,animals/t3,animals,cal,hold,hold,hold
8460,68,animals,t3,horse,sheep,100,D4,0.2,12.135437,68,animals/t3/horse+sheep,animals/t3,animals,cal,hold,hold,hold
8461,68,animals,t3,horse,sheep,100,D4,1,60.677185,68,animals/t3/horse+sheep,animals/t3,animals,cal,hold,hold,hold
8462,68,animals,t3,horse,sheep,100,D4,-1,27.475065,68,animals/t3/horse+sheep,animals/t3,animals,cal,hold,hold,hold
8463,68,animals,t3,horse,mouse,100,D4,0.01,0.606772,68,animals/t3/horse+mouse,animals/t3,animals,cal,hold,hold,hold
8464,68,animals,t3,horse,mouse,100,D4,0.05,3.033859,68,animals/t3/horse+mouse,animals/t3,animals,cal,hold,hold,hold
8465,68,animals,t3,horse,mouse,100,D4,0.2,12.135437,68,animals/t3/horse+mouse,animals/t3,animals,cal,hold,hold,hold
8466,68,animals,t3,horse,mouse,100,D4,1,60.677185,68,animals/t3/horse+mouse,animals/t3,animals,cal,hold,hold,hold
8467,68,animals,t3,horse,mouse,100,D4,-1,30.117998,68,animals/t3/horse+mouse,animals/t3,animals,cal,hold,hold,hold
8468,68,animals,t3,horse,bear,100,D4,0.01,0.606772,68,animals/t3/bear+horse,animals/t3,animals,cal,hold,hold,hold
8469,68,animals,t3,horse,bear,100,D4,0.05,3.033859,68,animals/t3/bear+horse,animals/t3,animals,cal,hold,hold,hold
8470,68,animals,t3,horse,bear,100,D4,0.2,12.135437,68,animals/t3/bear+horse,animals/t3,animals,cal,hold,hold,hold
8471,68,animals,t3,horse,bear,100,D4,1,60.677185,68,animals/t3/bear+horse,animals/t3,animals,cal,hold,hold,hold
